17499	4.0	7.0	53.0	0.0	0.0	0.0
154	2.0	13.0	468.0	34.0	0.0	70.0
155	3.0	13.0	1223.0	33.0	0.0	70.0
156	18.0	80.0	1710.0	31.0	3.0	70.0
157	4.0	19.0	573.0	34.0	1.0	72.0
17503	10.0	35.0	372.0	30.0	1.0	69.0
158	1.0	3.0	49.0	0.0	0.0	0.0
17502	0.0	1.0	8.0	30.0	0.0	0.0
159	1.0	4.0	354.0	32.0	0.0	69.0
17489	2.0	13.0	186.0	0.0	0.0	0.0
144	63.0	310.0	2118.0	30.0	6.0	62.0
17488	2.0	8.0	351.0	35.0	0.0	69.0
145	12.0	50.0	2720.0	35.0	1.0	74.0
146	58.0	199.0	15513.0	50.0	11.0	92.0
147	54.0	185.0	983.0	30.0	6.0	0.0
148	1.0	3.0	92.0	32.0	0.0	69.0
149	10.0	46.0	391.0	30.0	0.0	0.0
150	16.0	66.0	336.0	18.0	2.0	74.0
151	106.0	484.0	9172.0	40.0	8.0	80.0
170	6.0	31.0	848.0	34.0	1.0	70.0
169	3.0	18.0	163.0	0.0	0.0	0.0
168	2.0	8.0	15.0	30.0	0.0	0.0
17518	15.0	62.0	1434.0	32.0	2.0	70.0
174	2.0	10.0	119.0	35.0	0.0	72.0
172	5.0	21.0	951.0	33.0	1.0	71.0
163	1.0	5.0	322.0	30.0	0.0	0.0
161	8.0	34.0	1178.0	37.0	0.0	74.0
160	99.0	374.0	4517.0	27.0	15.0	83.0
167	6.0	25.0	328.0	18.0	0.0	73.0
166	5.0	21.0	107.0	0.0	1.0	0.0
165	17.0	68.0	1096.0	34.0	1.0	70.0
164	1.0	4.0	42.0	30.0	0.0	0.0
17531	2.0	6.0	96.0	30.0	0.0	68.0
186	6.0	25.0	76.0	30.0	2.0	0.0
187	2.0	7.0	140.0	32.0	0.0	69.0
17529	7.0	19.0	831.0	30.0	0.0	69.0
184	2.0	10.0	149.0	35.0	0.0	74.0
17528	101.0	412.0	20293.0	35.0	14.0	74.0
185	40.0	170.0	3937.0	33.0	5.0	69.0
191	9.0	49.0	215.0	35.0	1.0	0.0
188	1.0	5.0	33.0	10.0	0.0	0.0
189	6.0	24.0	564.0	34.0	0.0	72.0
178	0.0	1.0	52.0	18.0	0.0	70.0
179	0.0	3.0	308.0	18.0	0.0	71.0
176	2.0	7.0	109.0	0.0	0.0	0.0
177	0.0	0.0	53.0	18.0	0.0	69.0
17527	2.0	8.0	107.0	30.0	0.0	0.0
182	2.0	3.0	70.0	30.0	1.0	69.0
17526	14.0	68.0	512.0	34.0	4.0	73.0
17525	6.0	16.0	110.0	30.0	0.0	0.0
17524	180.0	759.0	10499.0	30.0	40.0	67.0
181	510.0	2137.0	24519.0	40.0	35.0	80.0
205	2.0	10.0	590.0	35.0	1.0	70.0
207	4.0	11.0	336.0	31.0	0.0	69.0
206	18.0	84.0	1960.0	35.0	4.0	74.0
17416	1.0	11.0	60.0	30.0	1.0	0.0
201	22.0	63.0	334.0	35.0	1.0	72.0
200	2.0	12.0	103.0	30.0	1.0	0.0
203	1.0	9.0	461.0	35.0	0.0	71.0
202	177.0	759.0	16073.0	28.0	41.0	66.0
197	58.0	208.0	1822.0	32.0	3.0	70.0
196	6.0	20.0	457.0	30.0	0.0	66.0
17414	16.0	43.0	209.0	35.0	3.0	0.0
198	3.0	8.0	436.0	29.0	0.0	70.0
17408	1.0	7.0	18.0	30.0	0.0	0.0
193	9.0	27.0	386.0	31.0	1.0	68.0
17409	8.0	18.0	711.0	0.0	1.0	0.0
192	0.0	1.0	27.0	0.0	0.0	0.0
195	12.0	61.0	3013.0	35.0	4.0	72.0
17437	5.0	11.0	50.0	30.0	0.0	0.0
220	29.0	87.0	191.0	35.0	3.0	0.0
17436	6.0	21.0	581.0	35.0	0.0	71.0
222	8.0	34.0	786.0	34.0	1.0	71.0
223	24.0	89.0	467.0	30.0	3.0	68.0
17433	11.0	30.0	1716.0	35.0	0.0	69.0
17432	0.0	2.0	57.0	0.0	0.0	0.0
217	12.0	45.0	553.0	32.0	1.0	69.0
17435	1.0	5.0	37.0	30.0	0.0	68.0
218	0.0	0.0	11.0	0.0	0.0	0.0
219	2.0	7.0	282.0	34.0	0.0	70.0
212	0.0	1.0	75.0	30.0	0.0	0.0
17428	0.0	6.0	851.0	30.0	1.0	0.0
214	6.0	17.0	120.0	30.0	1.0	67.0
215	0.0	6.0	209.0	35.0	0.0	73.0
209	4.0	24.0	1629.0	33.0	1.0	70.0
17427	3.0	13.0	50.0	0.0	0.0	0.0
4281105	193.0	808.0	30613.0	35.0	61.0	75.0
211	6.0	39.0	343.0	15.0	2.0	0.0
17454	4.0	24.0	136.0	30.0	1.0	68.0
239	0.0	12.0	195.0	35.0	1.0	0.0
17455	38.0	190.0	3110.0	35.0	4.0	73.0
238	16.0	57.0	598.0	35.0	1.0	70.0
17452	107.0	474.0	12537.0	40.0	9.0	84.0
237	503.0	2029.0	28423.0	45.0	54.0	87.0
236	2.0	9.0	259.0	25.0	0.0	69.0
235	5.0	21.0	292.0	35.0	0.0	71.0
17451	2.0	9.0	185.0	30.0	2.0	64.0
233	1100.0	4256.0	117309.0	39.0	115.0	79.0
17449	51.0	222.0	3128.0	35.0	7.0	77.0
232	112.0	374.0	11941.0	35.0	11.0	73.0
231	60.0	249.0	5652.0	32.0	2.0	69.0
230	11.0	62.0	1619.0	35.0	0.0	73.0
229	5.0	20.0	743.0	0.0	3.0	0.0
228	13.0	62.0	5447.0	35.0	3.0	71.0
227	5.0	10.0	393.0	35.0	1.0	70.0
17443	3.0	3.0	29.0	30.0	0.0	0.0
226	7.0	32.0	463.0	31.0	1.0	69.0
255	0.0	4.0	17.0	30.0	0.0	0.0
17469	0.0	1.0	117.0	35.0	0.0	71.0
252	2.0	12.0	205.0	26.0	1.0	72.0
17468	27.0	114.0	789.0	40.0	1.0	78.0
253	78.0	289.0	4827.0	40.0	4.0	77.0
17467	9.0	40.0	446.0	30.0	0.0	69.0
250	0.0	2.0	37.0	0.0	0.0	0.0
251	8.0	47.0	940.0	32.0	3.0	70.0
17465	16.0	78.0	1060.0	20.0	2.0	58.0
248	75.0	310.0	16886.0	35.0	6.0	75.0
249	4.0	21.0	325.0	34.0	0.0	71.0
17462	2.0	16.0	199.0	30.0	0.0	68.0
247	1.0	6.0	90.0	30.0	0.0	69.0
244	0.0	7.0	205.0	30.0	0.0	0.0
245	50.0	208.0	4709.0	40.0	5.0	78.0
17459	16.0	48.0	187.0	30.0	1.0	0.0
242	38.0	169.0	2169.0	35.0	3.0	74.0
243	6.0	21.0	74.0	30.0	2.0	0.0
240	8.0	29.0	811.0	0.0	1.0	0.0
241	42.0	143.0	3185.0	35.0	3.0	77.0
17874	0.0	1.0	68.0	30.0	0.0	69.0
275	3493.0	15561.0	33611.0	45.0	330.0	86.0
274	5.0	19.0	1432.0	35.0	3.0	70.0
272	5.0	24.0	476.0	34.0	1.0	70.0
279	3.0	19.0	320.0	35.0	1.0	70.0
17879	67.0	314.0	6395.0	30.0	9.0	0.0
278	9.0	32.0	305.0	30.0	2.0	0.0
277	2.0	6.0	140.0	16.0	0.0	68.0
17877	48.0	192.0	1483.0	35.0	2.0	70.0
17882	2.0	12.0	241.0	30.0	0.0	69.0
283	1.0	8.0	56.0	30.0	0.0	0.0
17883	30.0	165.0	460.0	35.0	4.0	73.0
282	24.0	99.0	6701.0	31.0	2.0	67.0
281	0.0	1.0	280.0	0.0	0.0	0.0
280	62.0	229.0	5033.0	32.0	6.0	68.0
17886	3.0	7.0	69.0	35.0	0.0	72.0
287	18.0	43.0	1856.0	35.0	2.0	70.0
285	12.0	66.0	816.0	35.0	2.0	72.0
284	118.0	478.0	16433.0	38.0	10.0	78.0
258	2.0	6.0	45.0	6.0	0.0	0.0
17858	4.0	20.0	371.0	30.0	2.0	69.0
17857	11.0	41.0	412.0	35.0	0.0	70.0
256	50.0	249.0	1862.0	21.0	12.0	75.0
257	379.0	1596.0	15498.0	35.0	106.0	74.0
262	6.0	22.0	1095.0	34.0	1.0	71.0
17862	0.0	2.0	125.0	35.0	0.0	69.0
260	21.0	77.0	1279.0	30.0	4.0	68.0
267	0.0	2.0	24.0	0.0	0.0	0.0
17865	56.0	256.0	3651.0	50.0	2.0	90.0
17864	1.0	2.0	51.0	30.0	0.0	69.0
265	0.0	4.0	133.0	30.0	1.0	0.0
17871	39.0	216.0	15418.0	30.0	7.0	69.0
270	10.0	26.0	994.0	22.0	2.0	68.0
268	6.0	20.0	438.0	35.0	0.0	0.0
269	6.0	28.0	434.0	34.0	1.0	71.0
305	0.0	1.0	78.0	0.0	0.0	0.0
304	1.0	6.0	249.0	35.0	0.0	69.0
17907	0.0	1.0	3.0	0.0	0.0	0.0
306	109.0	426.0	13421.0	35.0	7.0	73.0
309	15.0	55.0	375.0	0.0	0.0	0.0
17909	61.0	258.0	3070.0	40.0	6.0	78.0
308	1.0	2.0	7.0	30.0	1.0	0.0
311	46.0	206.0	2690.0	32.0	8.0	65.0
17911	2.0	9.0	101.0	0.0	0.0	0.0
310	43.0	172.0	2701.0	32.0	3.0	69.0
17913	1.0	6.0	120.0	18.0	0.0	70.0
312	0.0	1.0	4.0	0.0	0.0	0.0
314	1.0	3.0	96.0	35.0	0.0	70.0
316	17.0	50.0	887.0	35.0	4.0	69.0
17918	16.0	81.0	587.0	35.0	6.0	72.0
319	28.0	123.0	1004.0	35.0	4.0	72.0
318	192.0	829.0	44699.0	40.0	17.0	84.0
289	7.0	34.0	329.0	32.0	2.0	69.0
290	0.0	4.0	163.0	0.0	0.0	0.0
292	8.0	32.0	252.0	32.0	1.0	69.0
293	0.0	2.0	6.0	0.0	0.0	0.0
294	0.0	6.0	259.0	30.0	0.0	69.0
295	5.0	21.0	324.0	25.0	0.0	70.0
17897	4.0	10.0	109.0	30.0	0.0	62.0
17896	6.0	27.0	667.0	30.0	3.0	69.0
297	2.0	7.0	286.0	34.0	0.0	70.0
298	10.0	52.0	568.0	32.0	4.0	70.0
17898	2.0	5.0	278.0	0.0	1.0	0.0
300	3.0	5.0	122.0	30.0	0.0	0.0
302	1.0	5.0	130.0	0.0	0.0	0.0
17902	6.0	18.0	334.0	30.0	1.0	68.0
303	5.0	16.0	237.0	30.0	1.0	0.0
17814	0.0	3.0	46.0	0.0	0.0	0.0
17815	87.0	305.0	3943.0	40.0	2.0	77.0
342	9.0	36.0	822.0	33.0	2.0	71.0
341	2.0	8.0	539.0	35.0	0.0	70.0
17810	636.0	2486.0	132531.0	35.0	114.0	76.0
339	3.0	10.0	96.0	30.0	0.0	0.0
17811	3.0	12.0	313.0	0.0	0.0	0.0
338	9.0	34.0	801.0	35.0	1.0	69.0
17808	97.0	323.0	2033.0	50.0	17.0	91.0
337	9.0	39.0	700.0	32.0	1.0	69.0
336	1.0	5.0	274.0	15.0	0.0	68.0
17823	3.0	18.0	606.0	35.0	0.0	69.0
17820	159.0	741.0	3276.0	20.0	21.0	52.0
349	8.0	52.0	368.0	35.0	0.0	70.0
17821	1.0	7.0	123.0	0.0	0.0	0.0
17818	30.0	131.0	2795.0	40.0	1.0	78.0
347	5.0	19.0	919.0	34.0	1.0	70.0
346	39.0	133.0	2913.0	35.0	1.0	74.0
345	38.0	172.0	11153.0	30.0	6.0	69.0
344	4.0	14.0	420.0	35.0	0.0	71.0
326	0.0	8.0	893.0	35.0	1.0	70.0
17798	1.0	3.0	64.0	30.0	0.0	69.0
327	10.0	19.0	84.0	30.0	0.0	0.0
324	39.0	204.0	5924.0	35.0	2.0	69.0
325	3.0	12.0	469.0	34.0	1.0	70.0
17794	460.0	1818.0	31567.0	40.0	58.0	83.0
323	47.0	184.0	3892.0	38.0	5.0	78.0
334	32.0	164.0	1741.0	30.0	3.0	66.0
335	0.0	4.0	723.0	35.0	0.0	71.0
17805	25.0	81.0	703.0	35.0	3.0	73.0
332	8.0	32.0	1058.0	34.0	1.0	70.0
333	184.0	758.0	10778.0	35.0	16.0	73.0
17802	41.0	137.0	1299.0	30.0	15.0	69.0
331	15.0	74.0	1850.0	35.0	3.0	71.0
17801	3.0	11.0	169.0	30.0	0.0	0.0
329	2.0	15.0	297.0	33.0	1.0	71.0
373	17.0	66.0	222.0	35.0	1.0	71.0
372	0.0	3.0	24.0	0.0	0.0	0.0
375	19.0	89.0	3221.0	34.0	3.0	71.0
17847	7.0	16.0	660.0	35.0	0.0	71.0
374	3.0	17.0	1141.0	32.0	1.0	69.0
369	1.0	4.0	52.0	5.0	0.0	0.0
368	2.0	9.0	603.0	31.0	0.0	70.0
17842	0.0	1.0	4.0	0.0	0.0	0.0
371	3.0	8.0	126.0	20.0	0.0	0.0
370	6.0	22.0	522.0	33.0	0.0	70.0
381	25.0	145.0	2041.0	35.0	10.0	71.0
17853	12.0	49.0	3884.0	35.0	5.0	70.0
380	12.0	48.0	542.0	31.0	2.0	72.0
17848	4.0	28.0	74.0	0.0	2.0	0.0
377	2.0	10.0	482.0	30.0	0.0	0.0
17849	1.0	4.0	184.0	0.0	0.0	0.0
376	6.0	14.0	159.0	30.0	0.0	68.0
379	74.0	338.0	1870.0	38.0	4.0	74.0
17851	2.0	17.0	432.0	0.0	1.0	0.0
378	2243.0	9317.0	139961.0	45.0	254.0	88.0
17829	0.0	0.0	341.0	0.0	0.0	0.0
17828	8.0	49.0	2308.0	35.0	1.0	70.0
357	11.0	44.0	1462.0	34.0	1.0	70.0
17831	21.0	72.0	670.0	35.0	0.0	71.0
358	2.0	10.0	410.0	30.0	0.0	63.0
359	24.0	71.0	1343.0	35.0	0.0	70.0
353	10.0	36.0	1341.0	34.0	2.0	71.0
354	2.0	9.0	478.0	31.0	0.0	71.0
355	69.0	300.0	8322.0	36.0	9.0	76.0
17837	9.0	43.0	745.0	30.0	0.0	0.0
364	1.0	14.0	83.0	35.0	1.0	71.0
365	94.0	384.0	4478.0	30.0	17.0	65.0
366	0.0	2.0	167.0	22.0	0.0	69.0
17838	0.0	2.0	77.0	35.0	0.0	69.0
367	14.0	88.0	716.0	35.0	0.0	74.0
17833	5.0	21.0	92.0	0.0	0.0	0.0
17832	1452.0	5730.0	22684.0	45.0	214.0	85.0
361	0.0	4.0	270.0	24.0	0.0	69.0
362	24.0	110.0	1948.0	33.0	1.0	70.0
17834	2.0	7.0	90.0	0.0	0.0	0.0
363	3.0	16.0	763.0	33.0	0.0	70.0
410	4.0	13.0	344.0	33.0	0.0	70.0
408	2.0	11.0	166.0	15.0	1.0	0.0
17752	0.0	0.0	54.0	0.0	0.0	0.0
409	0.0	4.0	278.0	0.0	0.0	0.0
414	5.0	19.0	1319.0	32.0	0.0	69.0
415	7.0	40.0	7620.0	35.0	2.0	70.0
17756	492.0	2390.0	12020.0	40.0	62.0	80.0
413	4.0	23.0	112.0	30.0	0.0	0.0
17747	1.0	5.0	615.0	0.0	1.0	0.0
402	296.0	1357.0	19440.0	44.0	25.0	86.0
17746	44.0	212.0	40784.0	35.0	12.0	70.0
403	4.0	25.0	226.0	35.0	0.0	72.0
400	1.0	8.0	140.0	35.0	1.0	70.0
401	12.0	45.0	644.0	32.0	1.0	67.0
17751	4.0	12.0	300.0	30.0	1.0	0.0
406	0.0	0.0	1.0	0.0	0.0	0.0
407	22.0	69.0	1262.0	30.0	2.0	69.0
17749	12.0	48.0	487.0	30.0	2.0	69.0
405	1.0	4.0	118.0	5.0	0.0	68.0
395	3.0	14.0	331.0	30.0	2.0	68.0
17739	6.0	34.0	1026.0	35.0	0.0	73.0
394	0.0	0.0	5.0	0.0	0.0	0.0
393	125.0	497.0	21733.0	37.0	9.0	77.0
392	7.0	34.0	780.0	35.0	1.0	70.0
399	2.0	9.0	327.0	31.0	0.0	69.0
398	16.0	72.0	1027.0	33.0	2.0	70.0
397	0.0	3.0	27.0	30.0	1.0	69.0
396	49.0	195.0	3209.0	34.0	6.0	72.0
384	9.0	38.0	120.0	30.0	1.0	63.0
17734	13.0	75.0	642.0	30.0	4.0	0.0
17735	1.0	7.0	64.0	35.0	0.0	70.0
390	6.0	26.0	638.0	35.0	2.0	70.0
388	4.0	16.0	181.0	30.0	0.0	0.0
440	4.0	18.0	372.0	26.0	0.0	67.0
17787	5.0	28.0	459.0	30.0	2.0	0.0
442	163.0	690.0	22911.0	31.0	17.0	67.0
17786	6.0	15.0	394.0	35.0	1.0	74.0
17789	10.0	42.0	144.0	35.0	0.0	73.0
444	2.0	16.0	276.0	19.0	0.0	72.0
446	10.0	73.0	1403.0	35.0	2.0	71.0
17790	3.0	22.0	992.0	30.0	0.0	0.0
447	0.0	2.0	97.0	35.0	0.0	70.0
17776	18.0	92.0	13356.0	30.0	4.0	66.0
434	2.0	17.0	91.0	30.0	2.0	0.0
435	5.0	14.0	167.0	32.0	1.0	72.0
436	38.0	127.0	2392.0	38.0	5.0	76.0
437	0.0	1.0	37.0	30.0	0.0	0.0
438	11.0	37.0	206.0	30.0	1.0	0.0
439	5.0	23.0	90.0	30.0	0.0	0.0
425	2.0	10.0	244.0	17.0	0.0	71.0
424	0.0	1.0	6.0	30.0	0.0	68.0
426	8.0	36.0	645.0	35.0	2.0	71.0
17773	38.0	165.0	15030.0	30.0	5.0	69.0
428	0.0	2.0	13.0	0.0	0.0	0.0
17774	22.0	72.0	424.0	30.0	2.0	0.0
430	6.0	24.0	647.0	35.0	1.0	71.0
417	11.0	64.0	663.0	30.0	1.0	0.0
17761	2.0	3.0	22.0	30.0	0.0	0.0
416	1.0	5.0	39.0	13.0	0.0	68.0
419	2.0	8.0	53.0	35.0	1.0	72.0
17763	2.0	11.0	158.0	35.0	1.0	0.0
418	15.0	64.0	1767.0	34.0	2.0	70.0
421	1.0	4.0	237.0	20.0	0.0	69.0
420	10.0	38.0	430.0	32.0	1.0	67.0
423	8.0	26.0	170.0	35.0	1.0	76.0
422	1.0	15.0	68.0	30.0	0.0	0.0
478	12.0	50.0	1186.0	13.0	4.0	77.0
17693	10.0	44.0	101.0	35.0	0.0	0.0
17692	3.0	14.0	82.0	0.0	0.0	0.0
17691	8.0	55.0	541.0	35.0	1.0	70.0
17690	2.0	17.0	150.0	0.0	1.0	0.0
475	2.0	6.0	179.0	30.0	1.0	0.0
17689	1.0	1.0	102.0	0.0	0.0	0.0
472	20.0	103.0	1084.0	34.0	3.0	71.0
470	9.0	39.0	1061.0	30.0	2.0	73.0
471	18.0	58.0	2130.0	30.0	0.0	68.0
468	3.0	5.0	62.0	0.0	1.0	0.0
469	13.0	31.0	712.0	35.0	1.0	72.0
17683	35.0	139.0	6533.0	30.0	14.0	68.0
17681	7.0	19.0	193.0	0.0	1.0	0.0
463	2.0	4.0	25.0	0.0	0.0	0.0
17679	21.0	85.0	3334.0	30.0	4.0	66.0
17676	4.0	12.0	297.0	0.0	0.0	0.0
461	94.0	404.0	10490.0	33.0	8.0	70.0
17677	0.0	0.0	1.0	0.0	0.0	0.0
17675	10.0	75.0	596.0	30.0	2.0	0.0
458	321.0	1367.0	22771.0	38.0	29.0	79.0
17672	14.0	61.0	319.0	30.0	1.0	0.0
457	6.0	21.0	1349.0	9.0	1.0	72.0
456	8.0	39.0	501.0	30.0	1.0	0.0
