90	亿锦华礼品包装布	1	14	0	null	0	1	0
90	今日电器	1	34	1	69	1	5	0
90	今朝盛达装饰	1	11	1	null	0	2	0
90	今朝装饰	3	412.33	13	93.67	8.33	19	0
90	付姐毛线编织店	1	34	3	null	0	0	0
90	以旺家饰	2	18.5	6	33.5	1	0.5	0
90	以色列模帝乐无敌锁	1	20	0	null	0	0	0
90	伊力诺依	3	56	17	72.33	29.67	3.67	0
90	伊美佳外贸家居工厂店	1	14	4	null	0	0	0
90	优优库居家具体验馆	1	20	0	null	0	0	0
90	优瑞咖啡机专卖店	1	48	4	null	0	4	0
90	优筑科技住宅体验中心	1	12	0	null	0	3	0
90	伯爵庄园	1	38	0	null	0	2	0
90	佐丹诗红木会馆	1	13	0	null	0	1	0
90	佳之优品	3	30.67	1	46.33	1.67	1.33	0
90	佳时特装饰	1	14	1	null	0	2	0
90	佳美盛家具城	1	25	1	67	1	3	1
90	例外	3	56	4	69	2.67	2.67	0
90	依思蒙沙	1	22	0	69	1	3	0
90	依诺瓷砖	3	15	1.33	68.67	2	0.67	0
90	依诺维绅红星美凯龙东四环店	1	10	0	null	0	1	0
90	俄罗斯油画	1	21	0	70	1	0	0
90	傲胜	1	20	1	67	2	2	0
90	元和天创装饰	1	135	33	75	3	6	0
90	元洲装饰	4	43.5	4.75	31	1.5	2.75	0
90	光大橱柜	1	32	0	null	0	2	0
90	光明家具	1	36	1	67	1	6	0
90	克拉斯家具	2	31.5	3	67	4	0	0
90	全友家私	1	20	0	null	0	1	0
90	八方龙灯饰城	1	12	2	67	2	2	1
90	兰舍硅藻泥旗舰店	1	26	0	69	1	0	0
90	兴穆手工店	2	43.5	107	75	31	3.5	0
90	冉氏伟业装饰公司	1	879	1	null	0	0	0
90	军思佳业装饰	1	15	0	67	1	1	0
90	几米阳光家居饰品店	6	25.67	8	68.67	2.67	0.83	0
90	凤栖梧	1	78	33	70	5	7	0
90	凯撒大帝木门	1	11	1	69	1	0	0
90	凯蒂莱橱柜	1	17	0	null	0	2	0
90	创意家具灯具批发	1	15	1	null	0	0	0
90	创意时空装饰	1	12	2	67	1	1	0
90	创艺无限心灵便当	1	170	42	88	34	8	0
90	利快生活	1	17	0	69	1	0	0
90	加州阳光美式乡村家居生活馆	1	15	3	null	0	3	0
90	北七家家具城	1	186	31	81	22	12	1
90	北京亮视线展览展示公司	1	18	0	null	0	0	0
90	北京大学 主食厨房	1	15	1	70	3	1	0
90	北京海岸设计	1	41	1	null	0	6	0
90	北京温文尔雅装潢	1	28	55	null	18	0	0
90	北京金三优装饰有限责任公司	1	25	0	null	0	2	0
90	北方世贸轻纺城	1	14	1	null	0	1	1
90	北欧艺家	2	30.5	2	34	1	0	0
90	北欧艺家家具	1	13	0	null	0	0	0
90	北欧风情	2	21.5	9	0	0	1	0
90	匠心坊	1	14	4	67	1	1	0
90	十里河灯饰城	1	343	37	79	32	15	1
90	半日沙发床	1	19	0	61	2	0	0
90	华丰实木家具	1	15	1	70	2	1	0
90	华伦家具-北京美丽华伦古典家具有限公司	1	61	17	71	4	2	0
90	华堂	1	42	7	77	16	0	0
90	华日家具	2	21.5	1	69	1.5	0	0
90	华美家纺	1	22	0	70	2	3	0
90	华腾新天地	1	126	12	75	17	6	0
90	华鼎建筑装饰	1	11	1	null	0	2	0
90	卓艾雅德家品	1	24	13	76	10	0	0
90	南顶旧货家具电器城	1	11	0	null	0	0	1
90	博亮木门	1	11	1	69	1	0	0
90	博洋家纺	2	33.5	2.5	70	2	2	0
90	博洛尼家居	1	62	18	58	20	3	0
90	博洛尼家装-软装馆	1	11	0	null	0	1	0
90	博洛尼整体厨房	2	22.5	1.5	0	0	0.5	0
90	博洛尼整体家装	4	28.75	0.5	16.75	0.5	0.75	0
90	博洛尼整体家装软装馆	1	98	12	63	4	6	0
90	博洛尼整体橱柜	1	31	2	null	0	2	0
90	博洛尼衣帽间	2	23	0	32	0.5	0.5	0
90	博纳咖啡器具专卖	1	14	4	67	1	0	0
90	卡乐贝窗帘布艺	1	57	3	67	2	0	0
90	卡萨迪尼沙发	1	10	3	null	0	0	0
90	印巴风情	1	13	2	69	1	1	0
90	原创艺墅国际装饰	1	36	0	null	0	3	0
90	原本文化生活馆	1	26	21	null	9	2	0
90	原素生活	1	10	2	69	1	1	0
90	厨具城	1	10	0	null	0	0	1
90	友朋吉利来礼品店	1	10	0	67	1	0	0
90	友谊家具店	1	10	1	null	0	0	0
90	双立人	10	22.5	0.6	49.1	1.9	0.7	0
90	古典家具	1	13	0	null	0	1	0
90	古吴绣皇	1	12	0	71	2	1	0
90	古塔家具中心	1	11	1	67	2	0	0
90	古盛发古典家具城	1	42	1	70	1	7	1
90	古韵居	1	14	1	null	0	1	0
90	可多生活	1	18	6	71	3	0	0
90	可多生活馆	10	91.6	60.2	74.5	13.9	2.3	0
90	可爱多家具	1	32	1	null	3	1	0
90	可立特家居饰品	1	64	30	72	2	1	0
90	史丹利	1	29	2	69	4	2	0
90	合建志洋装饰	1	97	0	null	0	8	0
90	合璧兴陶瓷艺术馆	1	13	1	67	2	3	0
90	同祥斋古典家具网	2	34.5	0.5	0	0	1	0
90	名匠木坊	1	57	1	null	0	7	0
90	名家汇吊扇灯专卖店	1	15	1	null	0	0	0
90	名流之居	1	11	0	null	1	1	0
90	向上装饰	1	13	0	null	0	0	0
90	和璧堂	1	14	6	76	7	1	0
90	品东西	1	28	15	66	3	1	0
90	品厨	3	135	81	74.33	10.33	5.67	0
90	品月家纺	1	29	2	72	5	3	0
90	品欧生活	1	81	1	67	1	4	0
90	唐朝饰界	1	17	0	null	0	1	0
90	喜临门大钟寺蓝景丽家	1	15	2	null	0	0	0
90	喜子家居	1	402	155	86	16	15	0
90	喜来登	1	30	0	67	1	0	0
90	喜梦宝家具	2	12.5	0	34.5	0.5	1	0
90	嘉和日盛装饰	1	10	2	67	1	1	0
90	嘉宜美线	1	30	29	null	0	1	0
90	器工坊	2	33.5	5	70.5	1.5	2.5	0
90	回龙建业装饰	1	10	0	65	1	2	0
90	国君棉胎	1	41	1	null	0	2	0
90	国欣家纺	1	11	2	null	0	1	0
90	国盛电器	1	10	0	null	0	2	0
90	国美电器	34	134.41	7.94	92.94	27.06	5.85	0
90	国门一号全球家居总部基地	1	184	7	67	3	16	1
90	圣劳伦斯散热器	1	10	0	null	0	1	0
90	圣华家具	2	19.5	0	70.5	2.5	0	0
90	圣火采暖	1	12	0	68	2	0	0
90	圣点	1	13	1	67	1	0	0
90	圣点装饰	2	113	2	34	1	4.5	0
90	圣诗得户外家居	3	18	1	69.33	1.33	0.33	0
90	圣象地板	5	39.4	0.2	26.8	0.8	2	0
90	地平线壁纸	1	22	1	69	1	1	0
90	地毯地板革壁纸专卖	1	23	3	null	0	0	0
90	地毯王国	1	14	3	70	1	1	0
90	坤江名贵木材交易中心	1	19	0	null	0	2	0
90	城外诚家具城	1	69	0	null	4	5	1
90	壁纸 涂料施工	1	15	0	null	0	2	0
90	壁纸超市	1	11	0	null	0	0	0
90	壹家清河布店	1	21	5	67	1	0	0
90	壹目室内设计工作室	1	10	0	null	0	1	0
90	夕才儿美术馆	3	17.67	0.67	23.33	0.67	1.33	0
90	外贸家居生活馆	1	17	2	69	1	0	0
90	外贸床上用品家居用品	1	14	13	67	1	0	0
90	多乐士家易涂	1	33	0	69	1	2	0
90	多喜爱	5	20.4	0.6	41	1.2	1.4	0
90	多多名猫舍	1	34	0	null	0	1	0
90	多彩汇	1	13	0	null	0	1	0
90	多样屋	8	26.38	3.75	80.25	5.63	0.88	0
90	大中电器	19	179.53	10.32	182.95	49.89	7.63	0
90	大信橱柜	4	21.5	0.5	31.5	1.5	1.5	0
90	大公馆家具	1	23	1	null	0	0	0
90	大兴五环家具城	1	111	4	73	3	11	1
90	大匠装饰	1	10	0	null	0	1	0
90	大千家具城	1	30	4	69	1	3	1
90	大唐百惠骨质瓷专卖店	1	11	0	70	2	0	0
90	大自然棕床垫	1	29	5	67	3	2	0
90	天云灯具批发中心	1	15	1	null	0	2	1
90	天坛家具	3	19	0	64.67	2	0.67	1
90	天坛家具城	1	165	28	73	20	15	1
90	天天二手家具	1	62	6	null	0	3	1
90	天树成人保健	1	84	0	67	2	0	0
90	天猫爱蜂潮城外诚家居体验馆	1	160	30	71	8	9	0
90	天盛装饰	1	362	486	57	5	23	0
90	太平洋蓝蓝钻中国绿豹皮花泰山石批发	1	10	0	null	0	0	0
90	夫妻性事精品	1	40	0	67	1	0	0
90	奥佳华	2	20.5	0	67	1	4	0
90	奥克兰·美式家居	1	13	2	null	0	2	0
90	奥克斯橱柜	1	15	0	67	1	2	0
90	奥创德装饰	1	23	6	null	0	2	0
90	奥普浴霸	1	25	0	67	1	1	0
90	奥普集成吊顶	1	10	0	67	1	1	0
90	奥邦家纺	1	11	0	null	0	0	0
90	女皇	1	15	0	null	0	0	0
90	奶酪王国美式家具	2	94.5	13	35	1	5.5	0
90	好太太晾衣架	1	56	3	70	7	3	0
90	好太太晾衣架专卖店	1	24	0	null	0	2	0
90	好美家装潢中心	1	12	0	67	1	1	0
90	孚瑞家居	1	12	1	null	0	1	0
90	学而乐德国Moll儿童学习桌椅	1	36	0	null	0	1	0
90	安徽装修队	1	11	0	null	0	0	0
90	安琪儿灯饰	1	18	1	null	0	1	0
90	安睡宝	2	14	1	34.5	0.5	0	0
90	宋氏家具厂	1	17	3	null	0	2	1
90	宏耐地板	2	10.5	0.5	67.5	1.5	0.5	0
90	宏达铁艺塑钢门窗	1	12	0	69	1	0	0
90	宜家家居	2	5431.5	951	87.5	1616	255	0
90	实创装饰	8	79	7.88	32.88	4.75	5	0
90	实创装饰总部	1	111	4	64	1	6	0
90	实创装饰装修第一站	2	58	2	68	1	1	0
90	实创装饰集团	4	28.75	0.25	0	0	2	0
90	实木家具定做	1	24	3	70	1	1	0
90	家之良品	2	15	1	69	1	0	0
90	家和家美	1	65	15	69	30	1	0
90	家赫华艺	1	10	0	null	0	1	0
90	容和家居	1	38	6	76	8	6	0
90	宽庭	1	28	5	70	2	0	0
90	富安娜	5	33.8	1.6	41	1.4	0.8	0
90	富山香堂	1	26	3	null	0	1	0
90	小厨之家	1	48	16	70	1	8	0
90	小熊日志	1	11	3	67	3	0	0
90	小红门不锈钢城	1	30	0	null	0	4	1
90	小虎鞋柜	1	10	0	null	0	1	0
90	小镇古瓷青花瓷专卖店	1	15	3	null	0	0	0
90	尚品宅配	5	80.8	2.8	65.4	1.6	6.4	0
90	尚层装饰	1	65	0	70	2	4	0
90	尚屋家居生活馆	1	32	3	70	6	0	0
90	尚纸坊家居壁纸	1	12	0	64	1	0	0
90	尚美源水晶灯窗帘清洗中心	1	10	0	null	0	0	0
90	尼克爱家家居旗舰店	1	11	3	null	0	1	0
90	居佳祥和装饰	1	10	2	null	0	1	0
90	居元素	2	21.5	0	72	3	2.5	0
90	居库名品家具仓储卖场	1	499	102	78	34	52	0
90	居然之家	5	741.6	74.2	120.6	88.4	39.8	0
90	居然之家-家具家饰馆	1	482	64	79	84	30	0
90	居然靓屋灯饰	1	68	3	68	2	1	0
90	居然靓屋灯饰城	1	141	2	67	1	12	1
90	岩铸	1	26	1	69	2	1	0
90	左右时光生活杂铺	1	83	24	79	16	5	0
90	巨卓家具	1	23	3	null	0	2	0
90	巨卓家具折扣店	1	12	4	67	1	0	0
90	巴克装饰	1	10	0	69	1	1	0
90	巴黎春天生态家纺	1	10	0	67	1	0	0
90	布可丝艺窗帘	1	18	1	null	0	0	0
90	布瑞林精品家纺洗护	1	12	3	null	0	0	0
90	布艺窗帘	1	13	1	null	0	0	0
90	布语天香	1	11	0	null	0	0	0
90	布鲁斯特壁纸	1	15	5	69	1	0	0
90	席梦思	2	13.5	1	36.5	1	1	0
90	常营 家居	1	10	0	null	0	0	0
90	床上用品	1	15	0	null	0	1	0
90	康宁厨具	1	17	1	72	2	0	0
90	康宁园家具城	1	18	0	null	1	3	1
90	康宁家具城	1	37	1	67	1	2	1
90	康柏橱柜	1	25	0	70	2	1	0
90	康派装饰	1	16	1	null	0	2	0
90	建材经贸大厦	1	105	5	68	9	6	1
90	建贸新科科勒	1	12	1	null	0	0	0
90	弗沃德实木家具	1	14	0	null	0	3	0
90	弗洛拉	1	12	1	null	0	0	0
90	强力家具	5	28.4	0.6	79.8	1.6	1.8	0
90	强力家具平谷旗舰店	1	10	1	null	0	1	0
90	强力床垫	1	26	2	null	0	2	0
90	强力床垫批发	1	18	4	67	1	0	0
90	德丽嘉橱柜	1	32	1	70	1	0	0
90	德国威能北京体验中心	1	11	1	70	1	0	0
90	德国朗饰墙纸	1	16	0	69	1	0	0
90	德意佳地板	1	10	0	70	1	0	0
90	德高门窗	2	20.5	3	34.5	0.5	1	0
90	志邦橱柜	1	32	0	67	1	2	0
90	忠旺门窗旗舰店	2	34.5	0.5	0	0	0.5	0
90	思雨装饰设计	1	32	12	69	1	1	0
90	怡佳惠装修公司	1	17	0	null	0	0	0
90	性事良品	1	39	0	null	0	5	0
90	性福起点夫妻性事精品	1	24	0	null	0	0	0
90	恋好家家具	1	18	1	67	1	0	0
90	恐龙纺织	1	13	0	67	1	0	0
90	恒源祥家纺	3	12.67	0	0	0	0.33	0
90	恒源祥毛线	1	10	0	null	0	0	0
90	恒源祥毛线专卖店	1	40	1	null	0	2	0
90	恒源祥羊绒专卖店	1	10	0	null	0	0	0
90	情丝缘丝绸坊	1	12	2	null	0	0	0
90	惠达洁具	1	12	0	68	2	0	0
90	意上神州装饰	1	52	3	null	2	6	0
90	意大利依玛壁挂炉专卖店（回龙观旗舰店）	1	13	0	70	1	0	0
90	意风家具	6	19	1.83	67	2.83	1	0
90	慕思凯奇	1	18	2	70	1	1	0
90	懒人厨房	1	13	0	null	0	1	0
90	我爱我家家具	2	23.5	1	101.5	3	2	0
90	房屋医院	1	11	0	null	0	0	0
90	才华家纺窗帘批发城	1	11	1	null	0	1	1
90	托瑞国际意大利原装进口家居馆	1	11	1	null	0	0	0
90	扬狮家具	1	29	2	null	0	0	0
90	招财猫	11	51.18	8.82	80.09	11.09	2.91	0
90	拜灭士	1	78	22	80	12	3	0
90	提籁雅	2	12.5	0.5	33.5	0.5	0	0
90	摩卡其家居生活馆	1	11	3	70	1	0	0
90	斯堪维亚丹麦儿童家具	1	28	3	70	1	2	0
90	斯普丽	1	14	0	70	2	0	0
90	新中源陶瓷	1	10	1	68	2	1	0
90	新帘道家居布艺	1	24	0	67	1	0	0
90	新洲装饰集团	1	27	2	64	3	2	0
90	新特丽照明	1	24	2	72	2	2	0
90	新飞散热器	1	10	0	69	1	0	0
90	方仕国际窗帘布艺批发城	1	321	40	70	6	24	1
90	方太厨具	1	19	0	73	5	2	0
90	无印工坊	1	22	1	67	1	0	0
90	无限创艺	1	28	0	70	3	0	0
90	日上多彩散热器	1	10	0	67	1	1	0
90	日上防盗门	1	12	0	null	0	3	0
90	日升连销店	1	14	0	null	0	0	0
90	日本兄弟缝纫机	1	22	5	null	0	1	0
90	时代腾迪	1	14	0	67	1	1	0
90	时光杂货铺	2	43	20	104	7.5	0	0
90	时尚家居	1	11	0	67	1	0	0
90	明亮木门	1	26	1	null	0	5	0
90	明光家具城	1	78	1	67	2	1	1
90	明图新中式顶级灯具	1	15	0	64	1	1	0
90	明振川家具店	1	13	1	67	2	0	0
90	明清古旧家具店	1	14	3	69	1	1	0
90	易筑装饰	1	13	0	null	0	2	0
90	星艺装饰	1	18	0	64	1	1	0
90	晓月家具	2	16	0.5	68	1	0	0
90	普田燃气灶维修油烟机维修清洗	1	12	1	null	0	2	0
90	暖庭家居	1	11	1	null	2	4	0
90	曲美家具	6	150.67	18.67	83.17	18	7.17	0
90	曲美特家具	1	14	1	null	0	2	0
90	曼克美国际家具	2	14	2.5	0	0	0.5	0
90	月和家思家居家具布艺馆	1	10	0	69	1	0	0
90	木容尚品实木家具	1	34	1	null	0	1	0
90	木棉花窗帘软装	1	21	2	null	0	1	0
90	木槿之恋	1	12	0	69	1	2	0
90	本色人家	1	18	0	67	1	0	0
90	李文锁城	4	20.5	0.5	16.75	0.25	2.75	1
90	杨子玻璃店	1	11	1	null	0	1	0
90	杨闸家具城	1	20	0	null	0	1	1
90	杭州窗帘布艺	1	10	1	null	0	0	0
90	杰美装饰公司	1	12	1	null	0	1	0
90	松下专卖店	1	10	4	67	1	0	0
90	松下体验店	1	15	2	69	1	0	0
90	松下电器	4	12.75	1.25	53.75	3	0.25	0
90	松下盛一装饰（上海）有限公司北京分公司	1	19	0	null	0	3	0
90	柔然壁纸	1	12	1	68	2	1	0
90	柔然壁纸家族	1	10	0	null	0	0	0
90	格力空调	1	14	0	null	0	0	0
90	格力空调专卖店	1	12	1	74	3	0	0
90	格莱美墙纸	1	10	1	null	0	0	0
90	格莱美壁纸	1	30	6	71	3	2	0
90	梦创生活	1	13	1	69	1	0	0
90	梦洁家纺	10	15.6	1.2	27.5	0.7	0.4	0
90	梵几客厅	1	37	38	null	0	2	0
90	梵诺斯	1	10	0	null	0	1	0
90	棉花糖米露家居服	1	33	0	null	0	0	0
90	森德散热器	1	18	2	69	1	1	0
90	森源实木家具	1	19	0	null	0	0	0
90	楷模	1	10	0	70	1	1	0
90	樱花集成吊顶	1	11	0	69	1	0	0
90	檀香山家具	1	22	4	null	0	0	0
90	檀香山家居	1	13	8	null	0	1	0
90	欢喜天家居生活馆	1	25	4	null	0	0	0
90	欧乐家居	1	12	1	69	1	0	0
90	欧亚佳家具	1	12	0	71	3	0	0
90	欧亿之家窗帘布艺批发	1	28	1	67	1	0	0
90	欧华尚美国际家居	3	21	0.67	44.67	0.67	1.67	0
90	欧博雅外贸家具	1	57	12	67	1	4	0
90	欧品橱柜	1	11	0	null	0	1	0
90	欧嘉·璐尼	1	16	0	null	0	1	0
90	欧嘉璐尼	2	26.5	0	68	1.5	1	0
90	欧德宝暖气片散热器	1	14	0	null	0	0	0
90	欧派	4	28	0	16.75	0.25	0.5	0
90	欧派橱柜	2	42.5	1	34.5	2	1	0
90	欧神诺瓷砖	1	10	1	69	1	1	0
90	欧罗汇国际家居	1	67	15	76	8	5	0
90	欧美铁艺灯具	1	20	2	null	0	0	0
90	比邻乡村	3	45.33	9.67	69.67	1.67	3	0
90	民乐橱柜世界	1	19	2	70	3	0	1
90	水星家纺	1	31	3	69	1	1	0
90	永上鑫盛不锈钢	1	26	0	null	0	3	0
90	永图家具城	1	18	2	null	0	0	1
90	永红红木家具店	1	11	2	null	0	0	0
90	永红韩国厨具	1	11	3	70	2	0	0
90	汉迪曼家帮手	1	11	1	null	0	2	0
90	江中室内装潢	1	12	1	69	1	1	0
90	江南宜家	1	96	0	67	1	5	0
90	汪华装饰	1	54	1	null	0	3	0
90	沁园净水器工厂直营店	1	10	4	null	0	2	0
90	沐纹年代家具订制	1	15	0	null	0	2	0
90	法恩莎卫浴	1	23	3	73	4	1	0
90	法标洁具	1	22	0	null	0	2	0
90	法蓝瓷	5	18.2	1.4	70.2	1.8	0.8	0
90	泰峰伟业装饰设计有限公司	1	18	1	null	0	1	0
90	泰普尔健康睡眠用品	5	18.6	2.4	42.4	1	0	0
90	派的门	3	14	0	23.33	0.33	1	0
90	海尔整体厨房体验中心	1	11	2	70	2	1	0
90	海洋人装饰	1	34	0	70	1	4	0
90	海涛艺术装饰设计中心	1	16	0	69	1	0	0
90	润元装饰	1	148	3	null	0	14	0
90	润生活外贸家具折扣仓	1	29	4	null	0	2	0
90	润生活家居	1	49	2	null	0	0	0
90	淘陶乐软陶公仔	2	17.5	6	0	0	0.5	0
90	清庭设计中心	1	25	13	77	10	1	0
90	漫妮奈儿	1	14	0	67	1	0	0
90	潘家园家具城	1	65	2	65	2	2	1
90	潜水艇地漏	1	11	0	70	2	0	0
90	澳中佳缘窗帘布艺精品城	1	10	0	null	0	0	1
90	澳比德橱柜	1	51	1	60	3	1	0
90	澳西奴	9	53.11	14.78	116	33.11	3.11	0
90	瀚彬电子智能家居惠威音响体验馆	1	16	1	69	1	0	0
90	火星制造	1	13	3	71	2	0	0
90	点趣生活	1	18	2	70	3	0	0
90	爱上厨房	1	10	3	null	0	0	0
90	爱丽思	3	37.33	6.67	68.33	1.67	1.33	0
90	爱依瑞斯	5	33.2	2.2	67.2	2.4	1.2	0
90	爱家家居	2	171.5	40	146	46	15.5	0
90	爱玛裕装饰中心	1	26	5	70	1	3	0
90	爱瑞家居	1	12	0	null	0	1	0
90	爱舒床垫	3	14	0	65	1.33	0.33	0
90	爱蜂潮家居体验馆	1	14	15	null	10	1	0
90	物喜	1	18	7	71	2	0	0
90	物美·美廉美电器城	1	16	0	null	0	0	1
90	特力和乐家居	2	16	1	0	0	0.5	0
90	特力屋	1	67	2	67	1	0	0
90	特百惠	25	24.08	1.76	56.32	2.56	1.04	0
90	玉泉营灯具城东厅	1	44	1	null	0	2	1
90	玉泉营灯具批发城	1	22	0	null	0	3	1
90	玉泉营环岛家俱城	1	49	4	70	5	1	1
90	王力防盗门锁	1	14	0	null	0	1	0
90	王府井筷子店	1	26	1	69	11	0	0
90	玖立国际家具城	1	30	2	67	1	2	1
90	环三环家居名品折扣店	1	17	4	67	4	0	0
90	环球品汇	2	23	2.5	70	2	1	0
90	珍珠生活	1	32	1	69	1	0	0
90	理家家居	1	10	1	null	0	0	0
90	琉璃工房	3	63.67	5.33	97.67	19.33	2.33	0
90	琴岛海之源贝壳粉生物涂料	1	20	1	70	1	1	0
90	瑞博文融发装饰	1	35	1	null	0	4	0
90	瑞嘉地板	2	28.5	0	36.5	3.5	2	0
