20	双鹤大药房	1	179	2	69	2	1	0
20	盘丝洞 Pan Si Palace	1	179	40	77	2	4	0
20	美乐家北京健康生活馆	1	179	12	72	1	16	0
20	阿目眼镜	2	177.5	35	74.5	11.5	13	0
20	stella luna	1	177	9	71	0	2	0
20	常营清真马军牛羊肉店	1	177	39	75	5	12	1
20	红门鞋城	1	177	5	72	11	10	1
20	中图外文书店	1	176	110	76	10	11	0
20	方仕集团	1	175	4	71	0	8	0
20	FloraTimes 创意花店	1	174	86	77	2	2	0
20	优客龙进口商品超市	1	174	18	69	1	8	0
20	老北京特产街	1	174	37	66	12	2	0
20	Dickies	1	173	13	null	1	11	0
20	陶泥人	1	173	51	71	0	6	0
20	乌兰花书店	1	172	31	72	28	16	0
20	瑞蚨祥	6	170.5	51.33	83.33	40.33	12.17	0
20	通州星悅百貨	1	170	3	70	2	15	0
20	读易洞书房	1	169	178	72	0	7	0
20	爱琴海花坊	1	168	24	74	5	6	0
20	全聚德京点食品	6	167.33	5.5	57.5	1	3.67	0
20	PALLADIUM	1	167	9	74	1	7	0
20	Ted’s Sweet ShoppeTed Baker	1	166	1	77	1	2	0
20	唯怡豆奶	1	166	9	70	1	21	1
20	天雅珠宝城	1	165	23	73	6	14	1
20	老北京土特产	1	163	1	76	1	1	0
20	草莓数码	1	163	27	75	22	18	0
20	原单外贸工厂店	1	162	48	70	3	4	1
20	花奈尔	2	162	4	265	10	8	0
20	LYYBROS手工定制眼镜店	1	161	39	73	3	6	0
20	Ralph Lauren	1	160	17	74	6	3	0
20	派购精品超市	1	160	10	70	5	2	0
20	UME影城书吧	1	159	14	71	11	4	0
20	气球女皇	1	159	27	75	1	7	1
20	鱼清	1	159	45	77	1	19	0
20	Amazing Song(五道口金码店)	1	158	4	79	2	3	0
20	亮马国际珠宝古玩城	1	158	7	68	2	13	1
20	枣糕王(魏公村)	1	158	20	81	37	3	1
20	老北京兔爷店	1	157	29	74	2	1	0
20	ASICS	3	156.67	27.33	45.33	4	9	0
20	ARMANI OUTLET	1	156	29	70	39	3	0
20	New Balance新百伦	1	156	1	null	0	2	0
20	Plus One女鞋精品概念店	1	156	109	80	10	3	0
20	动物园	1	156	0	68	1	1	1
20	天堂书屋	1	156	41	70	0	3	0
20	ISABEL MARANT	1	155	29	null	1	25	0
20	酷玩e代游戏店	1	155	39	75	14	10	0
20	7-Eleven便利店	5	154.4	2.2	70.8	3.8	1.6	0
20	失物招领	1	153	354	75	43	11	1
20	乐园韩国超市	1	152	7	null	0	0	0
20	Charles&Keith	3	151	5	21.67	3	9.33	0
20	BASIC HOUSE(斯普瑞斯奥莱)	1	150	0	72	1	5	0
20	绿茶	1	149	1	57	2	2	0
20	蒙娜丽莎皮具专卖店	1	149	0	70	0	11	0
20	绿叶子	9	148.33	114.89	71.56	17.11	5.44	0
20	The Kooples	1	148	8	75	2	7	0
20	锐意摄影器材店	1	148	41	69	37	7	0
20	格林童趣儿童摄影	1	147	3	73	0	2	0
20	马克西姆	1	147	1	null	0	4	0
20	摩登红人	1	146	1	null	1	18	0
20	新燕莎金街ASICS	1	146	4	null	1	4	0
20	红	1	146	0	null	3	0	0
20	亿百葩鲜进口保真食品连锁店	1	145	15	78	2	6	0
20	静之婵高温瑜伽	1	145	2	null	0	1	0
20	挚友外贸服装店	1	144	159	77	103	9	1
20	美丽文具店	1	144	7	71	1	5	0
20	韭园酱菜厂	1	144	29	null	0	11	1
20	麦甜淘烘焙用品店	1	144	64	77	2	1	0
20	四环花木中心	1	143	34	69	11	12	1
20	进口食品烘培模具专卖	1	143	87	72	2	3	0
20	huahua100鲜花店	9	142.89	3	118.22	1.89	5.11	0
20	Fantasticfloral	1	142	7	78	1	5	0
20	7-eleven	2	141.5	1	37	1.5	1.5	0
20	CHEERS进口葡萄酒折扣店	6	141.33	38.17	184.67	6.17	5.5	0
20	CHAUMET(燕莎亮马桥店）	1	141	2	77	1	5	0
20	台湾食品专卖店	1	141	2	69	2	11	0
20	韩国食品批发中心	1	141	20	73	0	3	1
20	Herschel	1	140	14	69	1	11	0
20	都都文化办公用品店	1	140	1	73	0	2	0
20	G.Revive	1	139	0	66	0	24	0
20	JILL STUART	1	139	6	71	0	8	0
20	中关村大街药店	1	139	0	70	0	5	1
20	全聚德专柜	1	139	20	null	8	0	0
20	三星苹果专业贴膜升级解锁	1	138	1	80	6	2	1
20	末上二手奢侈品专门店	1	138	14	77	1	8	1
20	城乡仓储超市	3	137.67	16.33	72.67	136.67	10.33	0
20	3.1 Phillip Lim	1	137	24	68	2	5	0
20	Momolife	1	137	18	77	10	3	0
20	铁匠营	1	137	45	77	18	9	1
20	SWAPSHOP	1	136	554	72	73	13	0
20	Harry Winston	1	135	37	77	2	7	0
20	Uterque	1	135	5	null	0	18	0
20	the north face	1	135	1	69	1	6	0
20	中免星光（星光免税店）	1	135	1	73	0	4	1
20	内联升	9	135	39	82.67	30.56	5.11	0
20	北京海盈阁水产行	1	135	152	79	10	11	1
20	Jenny Wang	2	134.5	43.5	72.5	14.5	6.5	0
20	Bruno Magli	1	134	1	69	1	16	0
20	April Gourmet	2	133.5	12	36	0.5	3.5	0
20	外文书店	2	133.5	48.5	81	111	10.5	0
20	国粹苑艺术品交易中心	1	133	20	72	10	8	1
20	歌华百花美术用品店	1	133	45	68	22	15	0
20	爬爬步步手工糖	1	133	1	72	1	17	0
20	福羊铺子宁夏清真盐池滩羊肉	1	133	21	71	0	9	1
20	苹果家园	1	133	5	71	1	18	0
20	flora	1	132	10	77	1	1	0
20	三旗百汇商品城	1	132	25	75	30	8	1
20	拼途拼图坊	1	132	209	79	60	13	0
20	聚乐汇	1	132	1	64	1	13	0
20	乔府大院五常稻花香大米	1	131	2	null	0	5	1
20	益德成鼻烟	1	131	17	73	1	13	0
20	今时联超市	1	129	172	80	46	5	0
20	木屋烧烤户外半成品	1	129	20	83	32	6	1
20	一家人	1	128	64	71	15	15	0
20	MJ STYLE	1	127	18	71	13	6	0
20	小何家的花店	1	127	14	73	4	4	0
20	3D打印体验店	1	126	1	null	0	1	0
20	Delvaux	1	126	9	69	1	8	0
20	JOURNAL STANDARD	1	126	4	null	1	30	0
20	Mega  Vintage	1	126	496	76	26	3	0
20	有禾书店	1	126	16	75	3	6	0
20	汇安康大药房	1	126	3	null	0	1	0
20	京卫大药房	9	125.67	3.11	194.11	3.67	5.67	0
20	耀峰成清真牛羊肉店	2	125.5	37	77.5	6	7.5	1
20	开元二手寄卖行	1	124	107	69	1	1	1
20	果蔬好农场直营店	2	124	10.5	69.5	2	1.5	1
20	添香防辐射	1	124	0	null	0	0	0
20	NagQu那曲围巾	2	123.5	10.5	36.5	1.5	1	0
20	帝玛进口精品超市	1	123	37	77	13	1	0
20	水果花篮	1	123	20	68	4	4	0
20	米兰名站	1	123	11	72	2	4	0
20	三木的旧表店	1	122	56	null	0	4	1
20	创可贴T恤	1	122	287	76	301	7	0
20	美国职业棒球大联盟MLB	1	122	3	68	1	3	0
20	Ligero利阁容烟斗雪茄房	1	121	18	71	1	6	0
20	BEAUTY&YOUTH	1	120	2	null	0	15	0
20	GUNZE	1	120	1	69	1	19	0
20	溪水边书屋	1	120	14	69	1	7	0
20	狗陛下猫女王宠物厨房	1	120	37	74	2	3	0
20	软陶艺术工作室	1	120	39	72	2	4	0
20	大柳树	1	119	35	69	22	5	1
20	故宫旅游纪念品	1	119	1	65	7	6	0
20	白领果蔬	2	119	0	36.5	2.5	14	1
20	奥士凯同日升粮行	2	118.5	74	140	20.5	3.5	0
20	Allen Xie	1	118	18	73	0	4	0
20	摩安珂	1	118	0	70	0	4	0
20	淘宝城	1	118	28	69	152	5	0
20	红馆旗袍	1	118	44	72	4	3	0
20	华普超市	6	117.17	7.33	136.17	100	5.33	0
20	BLACKBARRETT	1	117	1	70	1	6	0
20	爱家珠宝城	1	117	25	71	14	12	1
20	龙猫专卖店	1	117	22	72	2	3	0
20	skechers	2	116	3.5	36.5	1	3	0
20	王府井图书大厦	1	116	2	72	1	1	0
20	西果漫画	1	116	114	62	2	5	0
20	商务印书馆涵芬楼	1	115	163	85	86	5	1
20	天润明业光学眼镜有限公司分公司	1	115	11	80	4	3	1
20	野性温柔DIY饰品店	1	115	27	70	1	3	0
20	平乐园电脑城	1	113	7	69	3	3	1
20	新生活化妆品专卖店	1	113	1	66	0	3	0
20	白山韩国超市	1	113	7	73	0	1	0
20	美廉美超市	3	112.33	11	71.33	70.67	1	0
20	大鹏妈赣南脐橙	1	112	4	70	0	29	1
20	平瑞超市	1	112	114	73	4	7	0
20	IT 折扣店	1	111	23	71	1	1	0
20	LIUworkshop	1	111	14	76	1	4	0
20	i .F	1	111	70	76	8	2	0
20	世贸天地北京国际皮革城	1	111	9	69	1	6	0
20	金奇树花卉苗木中心	1	111	5	73	0	9	0
20	三友商场	1	110	50	null	170	7	1
20	千寻烘焙超市	1	110	18	73	0	3	0
20	品视尚潮流眼镜	1	110	45	80	4	2	0
20	寺库奢侈品网	1	110	7	59	23	13	1
20	ARC’TERYX（新光天地）	1	108	2	null	0	2	0
20	那酷零食网	1	108	6	72	28	1	1
20	小娜鲜花精品	1	107	12	78	3	3	0
20	新街口一条街	1	107	66	73	227	4	1
20	THURSDAY ISLAND	1	106	3	68	1	4	0
20	小街栗子	1	106	10	70	0	4	0
20	慢典时光烘焙用品店	1	106	33	73	0	3	0
20	液店 平价进口酒水便利	1	106	3	78	1	1	0
20	neuf	1	105	0	69	1	5	0
20	三客行雪茄红酒	1	105	9	72	1	4	0
20	么么肉多肉植物定制工坊	1	105	55	70	0	5	0
20	海淀图书城籍海楼	1	105	6	72	4	7	0
20	雅园国际水族花卉	1	105	23	73	13	4	0
20	BHG	2	104.5	9	72.5	9.5	1.5	0
20	LIVE IN VAC	1	104	21	null	2	5	0
20	北京都都文具有限公司	1	104	1	73	0	2	1
20	比亚乔摩托车专卖	1	104	9	69	1	6	1
20	珐琅厂景泰蓝销售厅	1	104	30	74	10	3	1
20	紫燕百味鸡	8	103.25	14.38	72.13	4	4.25	0
20	GUESS手表维修点	1	103	12	70	2	3	0
20	NINE WAY	1	103	3	73	0	6	0
20	乐事购便利超市	1	103	4	69	2	0	0
20	佳亿.青年汇	1	103	0	null	0	2	0
20	杂客	1	103	98	74	33	5	0
20	百年油画	1	103	11	71	0	3	0
20	百姓阳光大药房	4	102.5	9.75	88.5	18	4.75	0
20	Rozen Kreis塔罗院	1	102	11	66	1	0	0
20	charles&keith	1	102	1	72	1	4	0
20	marimekko	1	102	34	73	2	5	0
20	seven flowers 鲜花店	1	102	7	73	0	3	0
20	睛彩眼镜	1	102	5	78	3	4	0
20	LA CHAPELLE	1	101	7	70	1	3	0
20	Twelve Moon	1	101	29	76	2	2	0
20	果酷爱切水果体验超市	1	101	3	73	0	10	0
20	海龙大厦	1	101	1	61	8	3	1
20	北京师范大学出版社读者服务部	1	100	5	71	14	9	1
20	日坛国际贸易中心	1	100	8	67	11	11	1
20	YOUNGOR SINCE1979	1	99	0	null	0	3	0
20	京绣	1	99	13	73	4	11	1
20	全家爱	1	99	3	64	3	2	1
20	初心花店	1	99	1	73	0	1	0
20	北京印象书店主题咖啡馆	1	99	0	73	0	3	0
20	华佗药房网	1	99	2	77	1	4	0
20	晨光书店	3	99	3	26	1	4	0
20	胖丫头大码女装	1	99	5	70	0	3	1
20	全聚德仿膳食品	6	98.33	5.67	47.83	0.83	2.33	0
20	PLAYLOUNGE	1	98	0	null	0	8	0
20	品味西班牙	1	98	67	73	11	3	0
20	沙滩毛线专营店	1	98	5	65	0	2	1
20	益延堂大药房	1	98	4	67	1	1	0
20	马连道摄影器材城	1	98	32	73	43	4	1
20	亲手烘焙用品店	1	97	8	73	0	3	0
20	依文创意工厂店	1	97	5	69	0	4	0
20	尤拉超市	1	97	4	77	1	8	1
20	爱无极24小时无人自助售货店	1	97	1	70	0	2	1
20	鼹书	1	97	35	73	0	3	0
20	VOV	2	96.5	1	34	1	4.5	0
20	Animate	1	96	27	77	1	2	0
20	banila co 芭妮兰（望京凯德MALL店）	1	96	1	64	0	1	0
20	哥伦比亚工厂店	1	96	21	72	4	5	0
20	大厂牛羊肉专营	1	96	2	76	1	1	1
20	苹果专卖	1	96	3	71	0	0	0
20	帽仕汇	3	95.33	4.33	46.67	0.33	6	0
20	ONLY折扣店	1	95	3	72	4	16	0
20	华声天桥	1	95	29	72	8	4	1
20	哈雷专卖店	1	95	21	72	5	5	0
20	天雅古玩城	1	95	21	71	15	8	1
20	婕妮璐	4	95	5	53.75	0.25	3.25	0
20	官园珠宝城	1	95	24	72	17	6	1
20	永航兴隆烟酒城	1	95	2	73	0	6	0
20	三夫户外运动用品	10	94.7	15	92	11.8	2.9	0
20	73 cun	1	94	0	77	1	2	0
20	一花一草	1	94	6	78	1	4	0
20	三九光学	1	94	32	68	4	2	0
20	六佰本商业街	1	94	6	70	5	8	0
20	六部口模型	1	94	9	75	2	2	1
20	隆福寺步行街	1	94	14	69	28	4	1
20	IROO	2	93.5	17.5	37.5	2.5	27	0
20	易果网	2	93.5	16	72.5	38	19	1
20	Coterie	1	93	22	69	3	1	0
20	Rendezvous Florist 遇•见花艺	1	93	10	73	0	1	0
20	dd s market 	1	93	3	76	1	1	0
20	米拉Vliiage	1	93	4	72	2	2	0
20	蜜蜂书店	1	93	117	72	4	6	0
20	酷镜网线下体验中心	1	93	10	81	20	2	1
20	物美超市	9	92.89	3.78	86	4.67	6.22	0
20	三九朝阳药店	2	92.5	3	71.5	3	1.5	0
20	SOHO·尚都	1	92	31	71	188	3	0
20	北京网羽有约羽毛球用品店	1	92	7	73	0	7	0
20	可颂坊蛋黄酥月饼	1	92	35	73	0	1	1
20	李宁体育用品折扣店	1	92	57	75	34	7	0
20	橘子水晶	1	92	0	74	1	1	0
20	泥人张	1	92	17	70	1	4	0
20	蜜蜂眼镜	1	92	2	79	2	3	0
20	顺丰优选	1	92	6	72	26	6	1
20	爱神鲜花速递	2	91.5	17	76	2	3.5	1
20	韩国文具店	2	91.5	17	35	1	4.5	0
20	ALLAI-诠爱	1	91	10	73	0	1	0
20	EURO db	1	91	1	null	1	4	0
20	Jaben北京	1	91	0	null	0	18	0
20	Mlb	1	91	0	59	1	1	0
20	e Hyphen	1	91	11	null	0	4	0
20	丰收蟹庄	2	91	19	69.5	1.5	6	1
20	有家花坊	2	91	3	37	0.5	1.5	0
20	杨曹韵高级手工定制旗袍	1	91	34	70	0	3	0
20	现代艺术书店艺术书屋	1	91	83	74	3	3	0
20	Boucherie Francaise	1	90	28	72	1	4	0
20	兴事堂药店	4	90	4.75	70.25	0.25	6.25	0
20	华光商厦	1	90	8	64	54	8	0
20	同仁堂医馆	1	90	18	70	5	5	0
20	咖啡小镇	1	90	20	70	2	3	0
20	好食多进口食品超市	1	90	9	65	2	7	0
20	峪桃花成人保健用品中心	1	90	0	null	0	1	1
20	木樨园保健品	1	90	0	null	0	0	1
20	正元办公用品超市	1	90	3	69	17	8	1
20	花速花店	1	90	2	64	1	4	0
20	雪莲伊梦羊绒专卖	1	90	0	69	1	8	0
20	HM	2	89.5	1.5	36	3	0	0
20	Catpace	1	89	2	null	0	3	0
20	一树花铺	1	89	1	73	0	1	0
20	北京悦卉心意鲜花店	1	89	0	76	1	3	0
20	国贸附近鲜花店	1	89	4	78	3	3	1
20	联沃生活馆&湾的福台湾进口商品	1	89	9	72	0	2	1
20	视界手工制陶	1	89	83	71	6	3	0
20	Euho优禾生活	3	88.67	0.67	99.33	2.33	3	0
20	BOTTEGA VENETA	1	88	5	72	4	4	0
20	北京特产平价超市	1	88	4	76	1	0	0
20	右花园鲜花店	1	88	12	76	2	1	0
20	哆啦A梦专卖店	1	88	101	73	19	2	0
20	嘉士堂药店	1	88	1	70	1	2	0
20	好乐买鞋城	1	88	21	69	3	1	0
20	小汤山物美超市	1	88	2	66	0	0	0
20	布谷鸟书店	1	88	14	69	1	0	0
20	素人•手工制作	1	88	17	75	33	4	0
20	乐天超市	11	87.82	3.18	88.09	6.09	3.45	0
20	SAVE AS	1	87	165	73	12	4	0
20	X-BIONIC	1	87	1	null	2	5	0
20	三只熊花艺	1	87	9	77	1	2	0
20	天天北京巴黎	1	87	70	76	2	3	0
20	潜乐潜水装备店	1	87	20	70	0	1	0
20	眼镜城	1	87	1	76	1	1	0
20	花乡花卉产业园区	1	87	17	67	2	7	1
20	诚品堂设计书店	1	87	10	73	0	3	0
20	贝比嘉绘本馆	1	87	3	73	0	3	0
20	哈哈镜	13	86.69	3.62	38.08	0.38	0.62	0
20	微妙体育	2	86.5	11.5	0	0.5	6	0
20	杰奥羽绒服	17	86.47	2.47	92.76	1.35	8.59	0
20	中国出国人员服务免税商场	1	86	21	71	8	4	1
20	红都制衣	1	86	8	70	0	3	0
20	艾可视眼镜	1	86	4	73	0	7	0
20	锐意网	1	86	26	72	19	7	1
20	济安堂药店	2	85.5	5.5	65	7	2.5	0
20	ModredDream	1	85	0	72	1	3	0
20	地安门牛羊肉店	1	85	8	76	4	5	1
20	天空音乐盒	1	85	18	74	1	6	0
20	泊之利乐进口商品连锁超市	1	85	1	null	0	1	0
20	海达游戏机专卖	1	85	12	74	4	1	0
