80	于觉工所（视觉传媒设计工作室）！	1	6950	11	null	0	0	0
80	廿一客	2	3995.5	229	230	20.5	54.5	0
80	T3航站楼联通VIP休息室	1	3545	19	78	1	21	1
80	饭统网	1	2760	57	null	392	301	1
80	通州梨园狗市	1	2132	391	68	156	96	1
80	北京和睦家医院	1	2008	241	74	46	77	1
80	彩色熊猫摄影	1	1993	549	92	213	82	0
80	中国农业大学动物医院	1	1989	249	71	82	156	1
80	北京南站	1	1706	129	82	981	38	1
80	微笑时刻证件照工作室	1	1687	171	78	65	61	0
80	北京宠爱国际动物医院	1	1658	129	88	25	55	1
80	蓝色港湾	1	1618	75	87	51	28	0
80	大北照相馆	3	1608.67	189	73.67	106.67	107	0
80	E代驾	1	1596	74	74	12	106	0
80	同仁堂中医医院	1	1452	213	72	79	116	1
80	北京长安公证处	1	1405	28	67	10	138	1
80	北京市朝阳区人才服务中心	1	1262	19	67	50	156	1
80	中国照相馆	8	1240	98.25	53	99.25	65.5	0
80	朝阳区住房公积金管理中心	1	1232	10	70	13	95	1
80	协和医院	1	1134	129	77	386	41	1
80	北京大学第三医院	1	1131	89	68	342	99	1
80	国医堂中医院	1	1113	202	68	131	70	1
80	方圆公证处	1	1110	55	68	12	59	1
80	中日友好医院	1	1100	73	70	341	43	1
80	慈铭健康体检	9	1079.44	54.22	113.44	123.33	64.67	0
80	胤相高端肖像馆	1	1079	261	83	76	49	0
80	北医三院	1	1013	22	72	28	70	1
80	南苑机场	1	1012	35	62	327	86	1
80	大众点评网	1	991	163	89	1766	51	1
80	布兜宠物 Budoupet Store	1	975	200	83	19	34	0
80	饿了么网上订餐	1	957	21	64	27	109	1
80	朝阳医院体检中心	1	954	5	73	2	109	1
80	北医三院第二门诊部	1	944	12	70	21	107	0
80	国贸三期	1	921	11	82	18	30	1
80	纳吉亚动物诊所	3	903.67	282	77.33	28.67	47.33	0
80	简约无华摄影	1	888	168	79	86	35	0
80	四达人才服务中心	1	883	11	63	9	61	1
80	北京大学第三医院生殖医学中心	1	861	15	61	5	60	1
80	教育部留学服务中心	1	852	44	65	13	98	1
80	聚点摄影	1	827	257	88	116	26	0
80	芭比堂动物医院	3	822.33	126.33	78.67	21	42.33	1
80	北京康乐宝动物医院	1	816	36	74	5	28	1
80	天天向上摄影	1	813	198	84	97	29	0
80	北京中医医院	1	803	178	73	213	44	1
80	首都机场3号航站楼	1	803	87	86	830	12	1
80	美艺达证件摄影	2	802	212.5	74	57	39.5	0
80	宠爱有家（YoungHouse）	1	791	58	83	10	15	0
80	清华大学	1	774	197	91	809	18	1
80	空军总医院	1	764	88	71	165	26	1
80	中国移动	26	731.35	10.54	123	12.58	27.81	0
80	正安中医	1	727	164	74	6	73	1
80	安贞医院	1	724	47	68	174	37	1
80	正名庐网	1	699	17	66	1	73	1
80	爱康国宾体检中心	12	683.25	33.83	72.83	35.33	40.83	0
80	京朝车管所	1	682	20	68	2	42	1
80	北京美联众合京西动物医院	1	680	204	79	31	37	1
80	蝶倾城商务有限公司	1	679	0	58	1	15	1
80	观赏动物医院	1	672	170	71	53	45	1
80	北京大学人民医院	3	665.67	21.67	45.67	70	67.67	1
80	中国人民解放军总医院	1	665	58	70	246	29	1
80	清华池脚病治疗中心	1	662	169	73	39	27	0
80	管氏翅吧	1	660	29	83	67	24	0
80	北京火车站	1	656	56	72	694	25	1
80	包拯工作室包包护理	1	641	186	91	14	28	0
80	全国人才交流中心	1	640	14	63	24	77	1
80	邮政速递	1	640	1	61	7	71	1
80	民航总医院	1	636	26	66	75	26	1
80	爱义行	5	629.2	51	160	29.4	23.4	0
80	e家洁 家政	2	622	27.5	145	23	31	1
80	北京按摩医院	1	622	308	77	41	67	1
80	北京中医药大学国医堂	1	621	102	68	60	38	1
80	北京市人才服务中心	1	615	9	66	14	70	1
80	中国工商银行	44	614.75	19.77	1027.41	39.43	21.64	0
80	通州出入境接待大厅	1	612	6	72	1	79	1
80	全国人才流动中心	1	611	23	58	36	67	1
80	华兆益生健康体检	2	608	103.5	85	30.5	31	0
80	苹果直营店	1	604	10	77	2	14	0
80	西郊动物医院	1	604	212	84	16	33	1
80	北京美兆健康体检中心	1	601	110	68	42	23	0
80	北京银行	38	600.97	12.13	352.58	16.37	33.95	0
80	北京大学第一医院	1	599	72	68	60	54	1
80	东城区人才服务中心	1	584	11	73	12	45	1
80	朝阳医院	2	581.5	43	62.5	148.5	23.5	1
80	盈海KTV麦霸训练营	2	580	8.5	107	0.5	11.5	0
80	海淀医院	1	568	22	58	273	35	1
80	爱雅宝贝动物医院	1	561	111	88	14	24	1
80	同仁堂医馆	1	549	42	72	52	57	0
80	解放军306医院	1	539	65	70	137	34	1
80	天照爱宠动物医院	1	538	104	85	9	24	1
80	图涂丽影数码图片社	2	528.5	177	84.5	63	20.5	0
80	北京儿童医院	1	522	40	66	181	18	1
80	御宠阁	2	521	279	40.5	12.5	27	0
80	光华健康体检中心	1	520	31	73	18	20	0
80	文怡美食生活馆	1	520	585	77	17	40	0
80	诺宝派宠物	1	518	108	83	16	16	0
80	小象馆	1	517	82	78	3	29	0
80	车之友	1	515	79	85	77	31	0
80	315消费电子投诉网	1	506	0	62	4	35	1
80	积水潭医院	3	505.33	17.67	43	64.67	31.67	1
80	北京美联众合爱康动物医院	1	503	81	70	14	23	1
80	朝阳区职业介绍服务中心	1	503	7	67	11	57	1
80	五洲女子医院	1	501	38	60	74	11	1
80	美卡照相馆	1	493	105	89	23	24	0
80	解放军二炮总医院体检中心	2	491	17	75	6.5	21.5	1
80	北京西站	2	489.5	34	70.5	365	19	1
80	北大口腔医院	1	483	32	65	41	26	1
80	塞莱布宠物	1	476	176	83	15	14	0
80	美年大健康体检	3	475	29.67	93	26.67	27	0
80	京朋汇名老中医堂	1	462	10	77	13	11	0
80	同仁医院	3	455.67	31	66.33	106	28.67	1
80	欢乐口腔医院	1	454	32	86	14	21	1
80	朝内大街81号	1	450	73	77	20	7	0
80	罗有明骨伤科医院	1	448	72	71	18	34	1
80	康都动物医院	1	445	76	78	8	21	1
80	国防大学第二门诊部中医门诊	1	440	23	66	4	46	1
80	中农大我爱我爱动物医院	3	438.67	25.67	70.33	18.67	21.33	1
80	中国联通	38	435.03	9.79	127.21	16.95	17	0
80	首儿李桥儿童医院	1	432	5	60	7	45	1
80	京丰车辆管理所	1	431	11	null	5	30	0
80	安贞医院体检中心	1	429	13	71	9	41	1
80	中国医学科学院肿瘤医院	1	428	39	67	30	18	1
80	友谊医院	1	422	25	68	159	15	1
80	中国银行	39	421.44	15.62	567.9	21.21	16.05	0
80	首都国际机场	1	420	39	80	366	19	0
80	北京四通快捷搬家公司	1	417	8	67	3	23	1
80	海淀交通支队车辆管理站	1	417	6	71	6	24	1
80	维世达诊所	1	415	44	69	9	28	0
80	顽皮动物医院	1	414	55	71	30	15	1
80	北京当代芭蕾舞团·舞蹈培训中心	1	412	108	75	3	19	0
80	宣武医院	1	412	31	65	175	16	1
80	朝阳区房管局	1	412	10	64	13	41	1
80	公安局东城分局出入境接待大厅	1	409	36	74	16	23	1
80	中国中医科学院广安门医院	1	407	76	67	154	19	1
80	和睦家医院	2	404.5	21	68.5	5	15	1
80	热辣生活	1	401	26	82	25	16	0
80	首都机场2号航站楼	1	401	70	75	516	7	1
80	招商银行	41	399.9	16.73	180.93	31.22	13.02	0
80	协和医院健康体检中心	1	398	32	71	7	18	1
80	北京市卫生防疫站	1	396	11	70	3	32	1
80	北京耳鼻喉光明医院	1	395	0	null	0	22	1
80	北医三院体检中心	1	393	7	70	3	26	0
80	琴语琴愿钢琴城	1	392	58	82	20	21	1
80	都是宝宠物医院	1	391	527	74	38	16	1
80	派悦宠物主题咖啡	1	385	27	73	0	4	0
80	武警总医院	1	384	31	70	68	14	1
80	荣安动物医院	1	383	50	81	8	21	1
80	阿姨帮 家政保洁	2	382	9.5	182.5	0	17.5	1
80	北京祥云京城皮肤病医院	1	381	56	70	12	29	1
80	四元桥汽配城	1	379	49	71	37	24	1
80	T.t宠物店	1	378	246	77	12	10	0
80	厚朴中医学堂	1	378	12	70	0	19	1
80	武警北京市总队医院	1	373	9	66	7	23	1
80	中国联通移动电话	1	372	5	64	0	0	0
80	嫣然天使儿童医院	1	368	32	68	4	36	1
80	和睦家医疗中心	1	365	4	76	1	8	0
80	永欣私家裁缝店	1	365	108	75	2	16	0
80	北京美联众合伴侣动物医院	2	364	80	37	14.5	15	1
80	爱茜宠物生活馆	1	363	93	84	15	7	0
80	丰盛骨伤科医院	1	362	65	70	65	29	1
80	康佳动物医院	1	360	126	73	11	24	1
80	生活半径	2	358.5	5	31	10.5	16	0
80	招商银行亦庄支行	1	358	9	78	2	9	0
80	北航培训中心	1	356	55	73	46	33	1
80	车辆管理所	2	356	3	36.5	1	16	1
80	炎黄中医院	1	354	66	72	15	38	1
80	中国建设银行	51	352.57	10.18	582.2	15.02	13.27	0
80	海巍宠物中心	1	352	48	64	22	23	0
80	赛佳动物医院	2	351.5	54	70.5	20.5	11.5	1
80	北京很久以前餐饮管理有限公司	1	351	2	73	0	17	1
80	东直门医院	2	349.5	23	64.5	60.5	12.5	1
80	和睦家	1	348	6	69	3	5	0
80	荣昌洗染店	25	347.76	15.96	292.56	15.24	7.56	0
80	协和医院西院	1	347	39	72	59	14	1
80	西郊汽配城	1	347	18	69	18	10	1
80	怡亚宠物	1	344	64	70	28	23	0
80	Happy钢琴休闲吧	1	342	14	77	2	15	0
80	北京小红帽搬家公司	3	341.33	1.67	50	0.33	16	1
80	曼思欢乐厨房	2	340	295	75	24.5	18.5	0
80	北京师范大学	1	338	36	86	127	6	1
80	东方时尚	2	337.5	14	486.5	8	30.5	0
80	猫咪旅馆	1	336	42	72	2	12	0
80	中国图片社	1	334	19	67	20	20	0
80	双桥医院	1	333	12	74	12	27	1
80	海底捞HI捞送	1	333	80	73	28	14	0
80	首大耳鼻喉医院	1	333	8	68	0	13	1
80	球行天下羽毛球培训	2	332.5	25	70.5	0.5	17	0
80	朝阳区第二医院	1	332	44	60	58	16	1
80	京北票务	2	329	4	39	28	13	1
80	康诺动物医院	1	328	66	76	5	8	1
80	杏林苑中医诊疗中心	1	326	19	66	11	36	0
80	海淀西山养心小院	1	326	13	73	0	10	0
80	中国中医科学院望京医院	1	325	27	56	95	14	1
80	速配网	1	325	1	70	7	5	1
80	本来生活网	1	323	26	77	183	33	1
80	解放军第302医院	1	322	12	70	22	8	1
80	北京肿瘤医院	1	321	27	71	33	22	1
80	顺丰速运	8	320.75	14.63	88.63	75.88	9.75	0
80	交通银行	32	320.47	9.16	677.63	13.16	9.72	0
